sample_id,dataset,label,detector_name,modality,fake_score,score_type,inference_time_ms,window_start_sec,window_end_sec,status,error_message
00170,Celeb-DF-v2,0,SBI,visual,0.642139,probability,1932.6,N/A,N/A,ok,
00208,Celeb-DF-v2,0,SBI,visual,0.396655,probability,1568.6,N/A,N/A,ok,
00063,Celeb-DF-v2,0,SBI,visual,0.767897,probability,1320.4,N/A,N/A,ok,
00024,Celeb-DF-v2,0,SBI,visual,0.195749,probability,1569.5,N/A,N/A,ok,
00021,Celeb-DF-v2,0,SBI,visual,0.154593,probability,1179.3,N/A,N/A,ok,
00036,Celeb-DF-v2,0,SBI,visual,0.323984,probability,1175.4,N/A,N/A,ok,
00202,Celeb-DF-v2,0,SBI,visual,0.544508,probability,1109.1,N/A,N/A,ok,
00236,Celeb-DF-v2,0,SBI,visual,0.220218,probability,1087.6,N/A,N/A,ok,
00197,Celeb-DF-v2,0,SBI,visual,0.209065,probability,1106.9,N/A,N/A,ok,
00133,Celeb-DF-v2,0,SBI,visual,0.26973,probability,1336.9,N/A,N/A,ok,
00213,Celeb-DF-v2,0,SBI,visual,0.185889,probability,2116.4,N/A,N/A,ok,
00011,Celeb-DF-v2,0,SBI,visual,0.916312,probability,1621.9,N/A,N/A,ok,
00095,Celeb-DF-v2,0,SBI,visual,0.667903,probability,1936.4,N/A,N/A,ok,
00138,Celeb-DF-v2,0,SBI,visual,0.623624,probability,1465.4,N/A,N/A,ok,
00106,Celeb-DF-v2,0,SBI,visual,0.415751,probability,1221.0,N/A,N/A,ok,
00194,Celeb-DF-v2,0,SBI,visual,0.053384,probability,1523.6,N/A,N/A,ok,
00092,Celeb-DF-v2,0,SBI,visual,0.684152,probability,1131.5,N/A,N/A,ok,
00227,Celeb-DF-v2,0,SBI,visual,0.406167,probability,1633.2,N/A,N/A,ok,
00244,Celeb-DF-v2,0,SBI,visual,0.760275,probability,1818.2,N/A,N/A,ok,
00119,Celeb-DF-v2,0,SBI,visual,0.77183,probability,1157.7,N/A,N/A,ok,
00082,Celeb-DF-v2,0,SBI,visual,0.793957,probability,1150.1,N/A,N/A,ok,
00188,Celeb-DF-v2,0,SBI,visual,0.208291,probability,1196.8,N/A,N/A,ok,
00076,Celeb-DF-v2,0,SBI,visual,0.151078,probability,1724.9,N/A,N/A,ok,
00047,Celeb-DF-v2,0,SBI,visual,0.876182,probability,1360.7,N/A,N/A,ok,
00168,Celeb-DF-v2,0,SBI,visual,0.540972,probability,5892.1,N/A,N/A,ok,
00207,Celeb-DF-v2,0,SBI,visual,0.270779,probability,20717.0,N/A,N/A,ok,
00193,Celeb-DF-v2,0,SBI,visual,0.309766,probability,15348.5,N/A,N/A,ok,
00061,Celeb-DF-v2,0,SBI,visual,0.337259,probability,1835.2,N/A,N/A,ok,
00023,Celeb-DF-v2,0,SBI,visual,0.61262,probability,1116.5,N/A,N/A,ok,
00048,Celeb-DF-v2,0,SBI,visual,0.199483,probability,1096.9,N/A,N/A,ok,
00250,Celeb-DF-v2,0,SBI,visual,0.43455,probability,1091.9,N/A,N/A,ok,
00251,Celeb-DF-v2,0,SBI,visual,0.402734,probability,1066.8,N/A,N/A,ok,
00252,Celeb-DF-v2,0,SBI,visual,0.123223,probability,1089.4,N/A,N/A,ok,
00253,Celeb-DF-v2,0,SBI,visual,0.7904,probability,2273.9,N/A,N/A,ok,
00254,Celeb-DF-v2,0,SBI,visual,0.483932,probability,3168.7,N/A,N/A,ok,
00255,Celeb-DF-v2,0,SBI,visual,0.06516,probability,1136.1,N/A,N/A,ok,
00256,Celeb-DF-v2,0,SBI,visual,0.605486,probability,1111.7,N/A,N/A,ok,
00257,Celeb-DF-v2,0,SBI,visual,0.489383,probability,1094.0,N/A,N/A,ok,
00258,Celeb-DF-v2,0,SBI,visual,0.034626,probability,1087.0,N/A,N/A,ok,
00259,Celeb-DF-v2,0,SBI,visual,0.545492,probability,1081.3,N/A,N/A,ok,
00260,Celeb-DF-v2,0,SBI,visual,0.136241,probability,1164.0,N/A,N/A,ok,
